"municipality_id","estrana","votes","pct_votes","okres"
"540013",4,1,0.14,"CZ020B"
"540013",5,86,12.36,"CZ020B"
"540013",6,8,1.15,"CZ020B"
"540013",7,32,4.6,"CZ020B"
"540013",9,60,8.62,"CZ020B"
"540013",10,1,0.14,"CZ020B"
"540013",11,5,0.72,"CZ020B"
"540013",12,7,1.01,"CZ020B"
"540013",13,5,0.72,"CZ020B"
"540013",14,2,0.29,"CZ020B"
"540013",15,1,0.14,"CZ020B"
"540013",16,8,1.15,"CZ020B"
"540013",17,1,0.14,"CZ020B"
"540013",19,1,0.14,"CZ020B"
"540013",22,2,0.29,"CZ020B"
"540013",24,13,1.87,"CZ020B"
"540013",25,2,0.29,"CZ020B"
"540013",26,81,11.64,"CZ020B"
"540013",27,90,12.93,"CZ020B"
"540013",28,61,8.76,"CZ020B"
"540013",29,1,0.14,"CZ020B"
"540013",30,169,24.28,"CZ020B"
"540013",31,2,0.29,"CZ020B"
"540013",33,1,0.14,"CZ020B"
"540013",34,7,1.01,"CZ020B"
"540013",35,1,0.14,"CZ020B"
"540013",36,1,0.14,"CZ020B"
"540013",39,33,4.74,"CZ020B"
"540013",40,2,0.29,"CZ020B"
"540021",5,18,17.82,"CZ020B"
"540021",6,2,1.98,"CZ020B"
"540021",7,7,6.93,"CZ020B"
"540021",9,12,11.88,"CZ020B"
"540021",12,2,1.98,"CZ020B"
"540021",16,1,0.99,"CZ020B"
"540021",24,1,0.99,"CZ020B"
"540021",25,2,1.98,"CZ020B"
"540021",26,20,19.8,"CZ020B"
"540021",27,9,8.91,"CZ020B"
"540021",28,7,6.93,"CZ020B"
"540021",30,16,15.84,"CZ020B"
"540021",31,2,1.98,"CZ020B"
"540021",34,1,0.99,"CZ020B"
"540021",39,1,0.99,"CZ020B"
"540072",2,1,1.22,"CZ020B"
"540072",5,13,15.85,"CZ020B"
"540072",6,1,1.22,"CZ020B"
"540072",7,4,4.88,"CZ020B"
"540072",9,14,17.07,"CZ020B"
"540072",24,1,1.22,"CZ020B"
"540072",26,7,8.54,"CZ020B"
"540072",27,6,7.32,"CZ020B"
"540072",28,4,4.88,"CZ020B"
"540072",30,25,30.49,"CZ020B"
"540072",34,1,1.22,"CZ020B"
"540072",39,4,4.88,"CZ020B"
"540072",40,1,1.22,"CZ020B"
"540081",1,1,1.22,"CZ020B"
"540081",5,16,19.51,"CZ020B"
"540081",6,3,3.66,"CZ020B"
"540081",7,2,2.44,"CZ020B"
"540081",9,4,4.88,"CZ020B"
"540081",11,1,1.22,"CZ020B"
"540081",14,1,1.22,"CZ020B"
"540081",15,1,1.22,"CZ020B"
"540081",26,10,12.2,"CZ020B"
"540081",27,18,21.95,"CZ020B"
"540081",28,1,1.22,"CZ020B"
"540081",30,24,29.27,"CZ020B"
"540099",5,16,13.91,"CZ020B"
"540099",6,1,0.87,"CZ020B"
"540099",7,5,4.35,"CZ020B"
"540099",9,10,8.7,"CZ020B"
"540099",11,1,0.87,"CZ020B"
"540099",13,1,0.87,"CZ020B"
"540099",19,1,0.87,"CZ020B"
"540099",24,4,3.48,"CZ020B"
"540099",26,12,10.43,"CZ020B"
"540099",27,30,26.09,"CZ020B"
"540099",28,8,6.96,"CZ020B"
"540099",30,21,18.26,"CZ020B"
"540099",33,1,0.87,"CZ020B"
"540099",39,4,3.48,"CZ020B"
"540111",1,1,0.04,"CZ020B"
"540111",2,11,0.48,"CZ020B"
"540111",3,8,0.35,"CZ020B"
"540111",4,1,0.04,"CZ020B"
"540111",5,402,17.43,"CZ020B"
"540111",6,31,1.34,"CZ020B"
"540111",7,83,3.6,"CZ020B"
"540111",9,109,4.72,"CZ020B"
"540111",10,1,0.04,"CZ020B"
"540111",11,3,0.13,"CZ020B"
"540111",12,17,0.74,"CZ020B"
"540111",13,1,0.04,"CZ020B"
"540111",14,2,0.09,"CZ020B"
"540111",15,3,0.13,"CZ020B"
"540111",16,17,0.74,"CZ020B"
"540111",17,3,0.13,"CZ020B"
"540111",19,7,0.3,"CZ020B"
"540111",21,1,0.04,"CZ020B"
"540111",22,5,0.22,"CZ020B"
"540111",23,2,0.09,"CZ020B"
"540111",24,96,4.16,"CZ020B"
"540111",25,6,0.26,"CZ020B"
"540111",26,292,12.66,"CZ020B"
"540111",27,423,18.34,"CZ020B"
"540111",28,190,8.24,"CZ020B"
"540111",29,3,0.13,"CZ020B"
"540111",30,416,18.03,"CZ020B"
"540111",34,7,0.3,"CZ020B"
"540111",35,6,0.26,"CZ020B"
"540111",36,2,0.09,"CZ020B"
"540111",37,16,0.69,"CZ020B"
"540111",38,2,0.09,"CZ020B"
"540111",39,119,5.16,"CZ020B"
"540111",40,21,0.91,"CZ020B"
"540129",1,2,0.72,"CZ020B"
"540129",2,2,0.72,"CZ020B"
"540129",5,41,14.75,"CZ020B"
"540129",6,10,3.6,"CZ020B"
"540129",7,11,3.96,"CZ020B"
"540129",9,15,5.4,"CZ020B"
"540129",12,4,1.44,"CZ020B"
"540129",13,4,1.44,"CZ020B"
"540129",15,1,0.36,"CZ020B"
"540129",16,2,0.72,"CZ020B"
"540129",17,1,0.36,"CZ020B"
"540129",19,1,0.36,"CZ020B"
"540129",23,1,0.36,"CZ020B"
"540129",24,6,2.16,"CZ020B"
"540129",25,2,0.72,"CZ020B"
"540129",26,21,7.55,"CZ020B"
"540129",27,29,10.43,"CZ020B"
"540129",28,22,7.91,"CZ020B"
"540129",30,92,33.09,"CZ020B"
"540129",33,1,0.36,"CZ020B"
"540129",34,1,0.36,"CZ020B"
"540129",36,2,0.72,"CZ020B"
"540129",39,7,2.52,"CZ020B"
"540145",1,2,1.48,"CZ020B"
"540145",5,6,4.44,"CZ020B"
"540145",6,5,3.7,"CZ020B"
"540145",7,4,2.96,"CZ020B"
"540145",9,9,6.67,"CZ020B"
"540145",10,1,0.74,"CZ020B"
"540145",12,3,2.22,"CZ020B"
"540145",13,1,0.74,"CZ020B"
"540145",15,3,2.22,"CZ020B"
"540145",16,4,2.96,"CZ020B"
"540145",22,1,0.74,"CZ020B"
"540145",25,1,0.74,"CZ020B"
"540145",26,15,11.11,"CZ020B"
"540145",27,19,14.07,"CZ020B"
"540145",28,9,6.67,"CZ020B"
"540145",30,40,29.63,"CZ020B"
"540145",34,3,2.22,"CZ020B"
"540145",39,8,5.93,"CZ020B"
"540145",40,1,0.74,"CZ020B"
"540153",1,1,1.03,"CZ020B"
"540153",3,2,2.06,"CZ020B"
"540153",5,23,23.71,"CZ020B"
"540153",6,1,1.03,"CZ020B"
"540153",7,4,4.12,"CZ020B"
"540153",9,3,3.09,"CZ020B"
"540153",11,1,1.03,"CZ020B"
"540153",12,1,1.03,"CZ020B"
"540153",18,1,1.03,"CZ020B"
"540153",22,1,1.03,"CZ020B"
"540153",25,1,1.03,"CZ020B"
"540153",26,4,4.12,"CZ020B"
"540153",27,8,8.25,"CZ020B"
"540153",28,15,15.46,"CZ020B"
"540153",30,28,28.87,"CZ020B"
"540153",31,1,1.03,"CZ020B"
"540153",39,2,2.06,"CZ020B"
"540170",5,14,22.95,"CZ020B"
"540170",7,2,3.28,"CZ020B"
"540170",9,2,3.28,"CZ020B"
"540170",12,1,1.64,"CZ020B"
"540170",16,1,1.64,"CZ020B"
"540170",24,2,3.28,"CZ020B"
"540170",26,3,4.92,"CZ020B"
"540170",27,14,22.95,"CZ020B"
"540170",28,6,9.84,"CZ020B"
"540170",30,11,18.03,"CZ020B"
"540170",39,5,8.2,"CZ020B"
"540188",1,1,1.72,"CZ020B"
"540188",5,14,24.14,"CZ020B"
"540188",7,1,1.72,"CZ020B"
"540188",9,1,1.72,"CZ020B"
"540188",10,2,3.45,"CZ020B"
"540188",11,1,1.72,"CZ020B"
"540188",12,2,3.45,"CZ020B"
"540188",24,2,3.45,"CZ020B"
"540188",26,8,13.79,"CZ020B"
"540188",27,11,18.97,"CZ020B"
"540188",28,2,3.45,"CZ020B"
"540188",30,11,18.97,"CZ020B"
"540188",39,2,3.45,"CZ020B"
"540218",2,2,0.81,"CZ020B"
"540218",5,32,13.01,"CZ020B"
"540218",6,4,1.63,"CZ020B"
"540218",7,10,4.07,"CZ020B"
"540218",9,15,6.1,"CZ020B"
"540218",11,1,0.41,"CZ020B"
"540218",12,1,0.41,"CZ020B"
"540218",16,2,0.81,"CZ020B"
"540218",23,1,0.41,"CZ020B"
"540218",24,7,2.85,"CZ020B"
"540218",26,33,13.41,"CZ020B"
"540218",27,48,19.51,"CZ020B"
"540218",28,15,6.1,"CZ020B"
"540218",30,57,23.17,"CZ020B"
"540218",34,4,1.63,"CZ020B"
"540218",36,2,0.81,"CZ020B"
"540218",39,11,4.47,"CZ020B"
"540218",40,1,0.41,"CZ020B"
"540242",1,1,0.56,"CZ020B"
"540242",2,2,1.12,"CZ020B"
"540242",5,22,12.29,"CZ020B"
"540242",6,9,5.03,"CZ020B"
"540242",7,7,3.91,"CZ020B"
"540242",9,10,5.59,"CZ020B"
"540242",12,2,1.12,"CZ020B"
"540242",13,1,0.56,"CZ020B"
"540242",14,1,0.56,"CZ020B"
"540242",18,1,0.56,"CZ020B"
"540242",23,1,0.56,"CZ020B"
"540242",24,3,1.68,"CZ020B"
"540242",25,4,2.23,"CZ020B"
"540242",26,14,7.82,"CZ020B"
"540242",27,22,12.29,"CZ020B"
"540242",28,23,12.85,"CZ020B"
"540242",30,36,20.11,"CZ020B"
"540242",36,1,0.56,"CZ020B"
"540242",37,2,1.12,"CZ020B"
"540242",39,16,8.94,"CZ020B"
"540242",40,1,0.56,"CZ020B"
"540285",5,10,10.2,"CZ020B"
"540285",6,2,2.04,"CZ020B"
"540285",7,3,3.06,"CZ020B"
"540285",9,4,4.08,"CZ020B"
"540285",11,1,1.02,"CZ020B"
"540285",12,5,5.1,"CZ020B"
"540285",16,3,3.06,"CZ020B"
"540285",26,13,13.27,"CZ020B"
"540285",27,15,15.31,"CZ020B"
"540285",28,14,14.29,"CZ020B"
"540285",30,17,17.35,"CZ020B"
"540285",34,1,1.02,"CZ020B"
"540285",36,2,2.04,"CZ020B"
"540285",39,8,8.16,"CZ020B"
"540315",2,4,1.7,"CZ020B"
"540315",5,22,9.36,"CZ020B"
"540315",6,1,0.43,"CZ020B"
"540315",7,15,6.38,"CZ020B"
"540315",9,27,11.49,"CZ020B"
"540315",12,8,3.4,"CZ020B"
"540315",16,3,1.28,"CZ020B"
"540315",17,1,0.43,"CZ020B"
"540315",18,1,0.43,"CZ020B"
"540315",24,7,2.98,"CZ020B"
"540315",25,1,0.43,"CZ020B"
"540315",26,27,11.49,"CZ020B"
"540315",27,40,17.02,"CZ020B"
"540315",28,22,9.36,"CZ020B"
"540315",30,46,19.57,"CZ020B"
"540315",34,1,0.43,"CZ020B"
"540315",37,1,0.43,"CZ020B"
"540315",39,8,3.4,"CZ020B"
"540323",5,13,13.54,"CZ020B"
"540323",6,1,1.04,"CZ020B"
"540323",9,8,8.33,"CZ020B"
"540323",12,2,2.08,"CZ020B"
"540323",16,3,3.13,"CZ020B"
"540323",19,1,1.04,"CZ020B"
"540323",24,1,1.04,"CZ020B"
"540323",25,1,1.04,"CZ020B"
"540323",26,7,7.29,"CZ020B"
"540323",27,28,29.17,"CZ020B"
"540323",28,2,2.08,"CZ020B"
"540323",30,19,19.79,"CZ020B"
"540323",35,1,1.04,"CZ020B"
"540323",39,9,9.38,"CZ020B"
"540358",1,2,3.08,"CZ020B"
"540358",5,8,12.31,"CZ020B"
"540358",6,1,1.54,"CZ020B"
"540358",7,1,1.54,"CZ020B"
"540358",16,1,1.54,"CZ020B"
"540358",24,1,1.54,"CZ020B"
"540358",26,16,24.62,"CZ020B"
"540358",27,14,21.54,"CZ020B"
"540358",28,2,3.08,"CZ020B"
"540358",30,15,23.08,"CZ020B"
"540358",39,4,6.15,"CZ020B"
"540374",1,1,1.02,"CZ020B"
"540374",5,6,6.12,"CZ020B"
"540374",6,4,4.08,"CZ020B"
"540374",7,2,2.04,"CZ020B"
"540374",9,13,13.27,"CZ020B"
"540374",11,2,2.04,"CZ020B"
"540374",12,1,1.02,"CZ020B"
"540374",15,2,2.04,"CZ020B"
"540374",16,2,2.04,"CZ020B"
"540374",24,1,1.02,"CZ020B"
"540374",26,19,19.39,"CZ020B"
"540374",27,20,20.41,"CZ020B"
"540374",28,7,7.14,"CZ020B"
"540374",30,13,13.27,"CZ020B"
"540374",34,1,1.02,"CZ020B"
"540374",39,4,4.08,"CZ020B"
"540391",5,12,12.5,"CZ020B"
"540391",6,1,1.04,"CZ020B"
"540391",7,2,2.08,"CZ020B"
"540391",9,5,5.21,"CZ020B"
"540391",12,2,2.08,"CZ020B"
"540391",16,1,1.04,"CZ020B"
"540391",21,1,1.04,"CZ020B"
"540391",24,4,4.17,"CZ020B"
"540391",25,1,1.04,"CZ020B"
"540391",26,10,10.42,"CZ020B"
"540391",27,18,18.75,"CZ020B"
"540391",28,7,7.29,"CZ020B"
"540391",29,1,1.04,"CZ020B"
"540391",30,24,25,"CZ020B"
"540391",39,7,7.29,"CZ020B"
"540404",2,2,0.51,"CZ020B"
"540404",5,29,7.38,"CZ020B"
"540404",6,8,2.04,"CZ020B"
"540404",7,17,4.33,"CZ020B"
"540404",9,71,18.07,"CZ020B"
"540404",11,3,0.76,"CZ020B"
"540404",12,3,0.76,"CZ020B"
"540404",13,1,0.25,"CZ020B"
"540404",16,4,1.02,"CZ020B"
"540404",17,4,1.02,"CZ020B"
"540404",19,3,0.76,"CZ020B"
"540404",22,1,0.25,"CZ020B"
"540404",24,12,3.05,"CZ020B"
"540404",25,4,1.02,"CZ020B"
"540404",26,29,7.38,"CZ020B"
"540404",27,50,12.72,"CZ020B"
"540404",28,52,13.23,"CZ020B"
"540404",29,1,0.25,"CZ020B"
"540404",30,71,18.07,"CZ020B"
"540404",31,2,0.51,"CZ020B"
"540404",33,1,0.25,"CZ020B"
"540404",34,8,2.04,"CZ020B"
"540404",35,1,0.25,"CZ020B"
"540404",36,2,0.51,"CZ020B"
"540404",37,1,0.25,"CZ020B"
"540404",39,13,3.31,"CZ020B"
"540439",1,3,1.43,"CZ020B"
"540439",2,1,0.48,"CZ020B"
"540439",4,1,0.48,"CZ020B"
"540439",5,21,10,"CZ020B"
"540439",6,1,0.48,"CZ020B"
"540439",7,9,4.29,"CZ020B"
"540439",9,22,10.48,"CZ020B"
"540439",12,1,0.48,"CZ020B"
"540439",16,2,0.95,"CZ020B"
"540439",18,1,0.48,"CZ020B"
"540439",22,3,1.43,"CZ020B"
"540439",24,13,6.19,"CZ020B"
"540439",25,1,0.48,"CZ020B"
"540439",26,38,18.1,"CZ020B"
"540439",27,23,10.95,"CZ020B"
"540439",28,19,9.05,"CZ020B"
"540439",29,1,0.48,"CZ020B"
"540439",30,42,20,"CZ020B"
"540439",34,2,0.95,"CZ020B"
"540439",36,1,0.48,"CZ020B"
"540439",39,4,1.9,"CZ020B"
"540439",40,1,0.48,"CZ020B"
"540447",5,23,18.55,"CZ020B"
"540447",7,4,3.23,"CZ020B"
"540447",9,7,5.65,"CZ020B"
"540447",12,5,4.03,"CZ020B"
"540447",24,1,0.81,"CZ020B"
"540447",26,9,7.26,"CZ020B"
"540447",27,17,13.71,"CZ020B"
"540447",28,7,5.65,"CZ020B"
"540447",30,19,15.32,"CZ020B"
"540447",34,4,3.23,"CZ020B"
"540447",39,27,21.77,"CZ020B"
"540447",40,1,0.81,"CZ020B"
"540498",1,1,0.35,"CZ020B"
"540498",3,2,0.69,"CZ020B"
"540498",5,31,10.76,"CZ020B"
"540498",7,7,2.43,"CZ020B"
"540498",9,10,3.47,"CZ020B"
"540498",10,1,0.35,"CZ020B"
"540498",11,1,0.35,"CZ020B"
"540498",12,4,1.39,"CZ020B"
"540498",14,2,0.69,"CZ020B"
"540498",16,4,1.39,"CZ020B"
"540498",19,5,1.74,"CZ020B"
"540498",24,2,0.69,"CZ020B"
"540498",25,1,0.35,"CZ020B"
"540498",26,36,12.5,"CZ020B"
"540498",27,49,17.01,"CZ020B"
"540498",28,30,10.42,"CZ020B"
"540498",30,69,23.96,"CZ020B"
"540498",34,1,0.35,"CZ020B"
"540498",35,1,0.35,"CZ020B"
"540498",36,1,0.35,"CZ020B"
"540498",37,2,0.69,"CZ020B"
"540498",39,28,9.72,"CZ020B"
"540536",1,2,1.72,"CZ020B"
"540536",5,13,11.21,"CZ020B"
"540536",6,5,4.31,"CZ020B"
"540536",7,4,3.45,"CZ020B"
"540536",9,9,7.76,"CZ020B"
"540536",13,1,0.86,"CZ020B"
"540536",17,2,1.72,"CZ020B"
"540536",21,1,0.86,"CZ020B"
"540536",24,1,0.86,"CZ020B"
"540536",25,1,0.86,"CZ020B"
"540536",26,6,5.17,"CZ020B"
"540536",27,24,20.69,"CZ020B"
"540536",28,15,12.93,"CZ020B"
"540536",30,27,23.28,"CZ020B"
"540536",34,1,0.86,"CZ020B"
"540536",39,4,3.45,"CZ020B"
"540552",5,24,9.38,"CZ020B"
"540552",6,1,0.39,"CZ020B"
"540552",7,12,4.69,"CZ020B"
"540552",9,18,7.03,"CZ020B"
"540552",10,1,0.39,"CZ020B"
"540552",12,1,0.39,"CZ020B"
"540552",18,1,0.39,"CZ020B"
"540552",19,2,0.78,"CZ020B"
"540552",23,1,0.39,"CZ020B"
"540552",24,11,4.3,"CZ020B"
"540552",26,30,11.72,"CZ020B"
"540552",27,44,17.19,"CZ020B"
"540552",28,19,7.42,"CZ020B"
"540552",30,69,26.95,"CZ020B"
"540552",31,1,0.39,"CZ020B"
"540552",34,1,0.39,"CZ020B"
"540552",35,1,0.39,"CZ020B"
"540552",39,18,7.03,"CZ020B"
"540552",40,1,0.39,"CZ020B"
"540579",5,16,21.33,"CZ020B"
"540579",6,2,2.67,"CZ020B"
"540579",7,5,6.67,"CZ020B"
"540579",9,4,5.33,"CZ020B"
"540579",15,1,1.33,"CZ020B"
"540579",26,7,9.33,"CZ020B"
"540579",27,12,16,"CZ020B"
"540579",28,3,4,"CZ020B"
"540579",30,20,26.67,"CZ020B"
"540579",39,4,5.33,"CZ020B"
"540579",40,1,1.33,"CZ020B"
"540587",4,4,9.52,"CZ020B"
"540587",6,4,9.52,"CZ020B"
"540587",7,3,7.14,"CZ020B"
"540587",9,4,9.52,"CZ020B"
"540587",19,1,2.38,"CZ020B"
"540587",24,2,4.76,"CZ020B"
"540587",26,5,11.9,"CZ020B"
"540587",27,4,9.52,"CZ020B"
"540587",28,8,19.05,"CZ020B"
"540587",30,3,7.14,"CZ020B"
"540587",36,1,2.38,"CZ020B"
"540587",39,3,7.14,"CZ020B"
"540625",1,1,0.65,"CZ020B"
"540625",5,17,11.11,"CZ020B"
"540625",6,4,2.61,"CZ020B"
"540625",7,6,3.92,"CZ020B"
"540625",9,11,7.19,"CZ020B"
"540625",12,1,0.65,"CZ020B"
"540625",16,1,0.65,"CZ020B"
"540625",19,1,0.65,"CZ020B"
"540625",22,1,0.65,"CZ020B"
"540625",24,5,3.27,"CZ020B"
"540625",26,17,11.11,"CZ020B"
"540625",27,29,18.95,"CZ020B"
"540625",28,9,5.88,"CZ020B"
"540625",30,45,29.41,"CZ020B"
"540625",39,4,2.61,"CZ020B"
"540625",40,1,0.65,"CZ020B"
"540714",4,1,0.43,"CZ020B"
"540714",5,31,13.42,"CZ020B"
"540714",6,5,2.16,"CZ020B"
"540714",7,3,1.3,"CZ020B"
"540714",9,12,5.19,"CZ020B"
"540714",10,2,0.87,"CZ020B"
"540714",12,7,3.03,"CZ020B"
"540714",13,1,0.43,"CZ020B"
"540714",19,3,1.3,"CZ020B"
"540714",24,3,1.3,"CZ020B"
"540714",26,37,16.02,"CZ020B"
"540714",27,40,17.32,"CZ020B"
"540714",28,18,7.79,"CZ020B"
"540714",30,44,19.05,"CZ020B"
"540714",36,6,2.6,"CZ020B"
"540714",37,2,0.87,"CZ020B"
"540714",39,8,3.46,"CZ020B"
"540714",40,8,3.46,"CZ020B"
"540749",5,12,13.48,"CZ020B"
"540749",6,1,1.12,"CZ020B"
"540749",7,10,11.24,"CZ020B"
"540749",9,7,7.87,"CZ020B"
"540749",11,1,1.12,"CZ020B"
"540749",12,1,1.12,"CZ020B"
"540749",16,1,1.12,"CZ020B"
"540749",24,2,2.25,"CZ020B"
"540749",26,6,6.74,"CZ020B"
"540749",27,3,3.37,"CZ020B"
"540749",28,11,12.36,"CZ020B"
"540749",30,28,31.46,"CZ020B"
"540749",33,1,1.12,"CZ020B"
"540749",34,1,1.12,"CZ020B"
"540749",37,1,1.12,"CZ020B"
"540749",39,3,3.37,"CZ020B"
"540757",2,4,0.85,"CZ020B"
"540757",5,51,10.78,"CZ020B"
"540757",6,11,2.33,"CZ020B"
"540757",7,20,4.23,"CZ020B"
"540757",9,41,8.67,"CZ020B"
"540757",10,4,0.85,"CZ020B"
"540757",11,1,0.21,"CZ020B"
"540757",12,8,1.69,"CZ020B"
"540757",13,6,1.27,"CZ020B"
"540757",16,9,1.9,"CZ020B"
"540757",19,2,0.42,"CZ020B"
"540757",22,1,0.21,"CZ020B"
"540757",24,26,5.5,"CZ020B"
"540757",25,4,0.85,"CZ020B"
"540757",26,51,10.78,"CZ020B"
"540757",27,63,13.32,"CZ020B"
"540757",28,29,6.13,"CZ020B"
"540757",30,94,19.87,"CZ020B"
"540757",34,6,1.27,"CZ020B"
"540757",35,1,0.21,"CZ020B"
"540757",36,2,0.42,"CZ020B"
"540757",37,2,0.42,"CZ020B"
"540757",39,35,7.4,"CZ020B"
"540757",40,2,0.42,"CZ020B"
"540781",2,1,0.55,"CZ020B"
"540781",5,37,20.44,"CZ020B"
"540781",6,4,2.21,"CZ020B"
"540781",7,6,3.31,"CZ020B"
"540781",9,10,5.52,"CZ020B"
"540781",11,1,0.55,"CZ020B"
"540781",12,4,2.21,"CZ020B"
"540781",13,2,1.1,"CZ020B"
"540781",22,1,0.55,"CZ020B"
"540781",24,6,3.31,"CZ020B"
"540781",26,26,14.36,"CZ020B"
"540781",27,44,24.31,"CZ020B"
"540781",28,8,4.42,"CZ020B"
"540781",30,23,12.71,"CZ020B"
"540781",34,3,1.66,"CZ020B"
"540781",39,5,2.76,"CZ020B"
"540790",1,2,1.48,"CZ020B"
"540790",2,1,0.74,"CZ020B"
"540790",5,19,14.07,"CZ020B"
"540790",6,2,1.48,"CZ020B"
"540790",7,2,1.48,"CZ020B"
"540790",9,5,3.7,"CZ020B"
"540790",12,1,0.74,"CZ020B"
"540790",13,1,0.74,"CZ020B"
"540790",19,2,1.48,"CZ020B"
"540790",24,3,2.22,"CZ020B"
"540790",26,17,12.59,"CZ020B"
"540790",27,20,14.81,"CZ020B"
"540790",28,17,12.59,"CZ020B"
"540790",30,37,27.41,"CZ020B"
"540790",32,1,0.74,"CZ020B"
"540790",39,4,2.96,"CZ020B"
"540790",40,1,0.74,"CZ020B"
"540811",1,1,0.49,"CZ020B"
"540811",2,1,0.49,"CZ020B"
"540811",4,1,0.49,"CZ020B"
"540811",5,27,13.3,"CZ020B"
"540811",6,1,0.49,"CZ020B"
"540811",7,7,3.45,"CZ020B"
"540811",8,1,0.49,"CZ020B"
"540811",9,17,8.37,"CZ020B"
"540811",12,1,0.49,"CZ020B"
"540811",13,1,0.49,"CZ020B"
"540811",19,1,0.49,"CZ020B"
"540811",24,3,1.48,"CZ020B"
"540811",25,1,0.49,"CZ020B"
"540811",26,22,10.84,"CZ020B"
"540811",27,35,17.24,"CZ020B"
"540811",28,16,7.88,"CZ020B"
"540811",30,49,24.14,"CZ020B"
"540811",31,4,1.97,"CZ020B"
"540811",35,1,0.49,"CZ020B"
"540811",39,13,6.4,"CZ020B"
"540820",2,2,2.22,"CZ020B"
"540820",5,15,16.67,"CZ020B"
"540820",7,3,3.33,"CZ020B"
"540820",9,5,5.56,"CZ020B"
"540820",12,4,4.44,"CZ020B"
"540820",13,1,1.11,"CZ020B"
"540820",14,1,1.11,"CZ020B"
"540820",23,1,1.11,"CZ020B"
"540820",24,1,1.11,"CZ020B"
"540820",25,4,4.44,"CZ020B"
"540820",26,10,11.11,"CZ020B"
"540820",27,13,14.44,"CZ020B"
"540820",28,10,11.11,"CZ020B"
"540820",30,8,8.89,"CZ020B"
"540820",32,1,1.11,"CZ020B"
"540820",36,1,1.11,"CZ020B"
"540820",37,4,4.44,"CZ020B"
"540820",39,6,6.67,"CZ020B"
"540846",5,26,17.22,"CZ020B"
"540846",6,4,2.65,"CZ020B"
"540846",7,4,2.65,"CZ020B"
"540846",8,1,0.66,"CZ020B"
"540846",9,3,1.99,"CZ020B"
"540846",10,1,0.66,"CZ020B"
"540846",12,1,0.66,"CZ020B"
"540846",16,1,0.66,"CZ020B"
"540846",24,5,3.31,"CZ020B"
"540846",25,2,1.32,"CZ020B"
"540846",26,19,12.58,"CZ020B"
"540846",27,27,17.88,"CZ020B"
"540846",28,11,7.28,"CZ020B"
"540846",30,21,13.91,"CZ020B"
"540846",31,2,1.32,"CZ020B"
"540846",33,1,0.66,"CZ020B"
"540846",37,1,0.66,"CZ020B"
"540846",39,21,13.91,"CZ020B"
"540889",2,1,0.33,"CZ020B"
"540889",3,2,0.66,"CZ020B"
"540889",5,76,25.25,"CZ020B"
"540889",6,2,0.66,"CZ020B"
"540889",7,8,2.66,"CZ020B"
"540889",9,11,3.65,"CZ020B"
"540889",10,1,0.33,"CZ020B"
"540889",12,3,1,"CZ020B"
"540889",13,2,0.66,"CZ020B"
"540889",19,1,0.33,"CZ020B"
"540889",22,1,0.33,"CZ020B"
"540889",24,11,3.65,"CZ020B"
"540889",25,2,0.66,"CZ020B"
"540889",26,44,14.62,"CZ020B"
"540889",27,61,20.27,"CZ020B"
"540889",28,12,3.99,"CZ020B"
"540889",30,44,14.62,"CZ020B"
"540889",34,1,0.33,"CZ020B"
"540889",35,3,1,"CZ020B"
"540889",37,1,0.33,"CZ020B"
"540889",39,14,4.65,"CZ020B"
"540897",5,10,18.18,"CZ020B"
"540897",6,2,3.64,"CZ020B"
"540897",9,1,1.82,"CZ020B"
"540897",16,1,1.82,"CZ020B"
"540897",24,3,5.45,"CZ020B"
"540897",26,13,23.64,"CZ020B"
"540897",27,10,18.18,"CZ020B"
"540897",28,7,12.73,"CZ020B"
"540897",30,5,9.09,"CZ020B"
"540897",36,1,1.82,"CZ020B"
"540897",37,1,1.82,"CZ020B"
"540897",39,1,1.82,"CZ020B"
"540901",2,2,0.45,"CZ020B"
"540901",5,65,14.61,"CZ020B"
"540901",6,4,0.9,"CZ020B"
"540901",7,18,4.04,"CZ020B"
"540901",8,1,0.22,"CZ020B"
"540901",9,23,5.17,"CZ020B"
"540901",10,1,0.22,"CZ020B"
"540901",12,4,0.9,"CZ020B"
"540901",13,1,0.22,"CZ020B"
"540901",16,3,0.67,"CZ020B"
"540901",19,2,0.45,"CZ020B"
"540901",22,2,0.45,"CZ020B"
"540901",24,12,2.7,"CZ020B"
"540901",25,1,0.22,"CZ020B"
"540901",26,48,10.79,"CZ020B"
"540901",27,85,19.1,"CZ020B"
"540901",28,39,8.76,"CZ020B"
"540901",29,1,0.22,"CZ020B"
"540901",30,91,20.45,"CZ020B"
"540901",34,8,1.8,"CZ020B"
"540901",35,1,0.22,"CZ020B"
"540901",37,3,0.67,"CZ020B"
"540901",38,1,0.22,"CZ020B"
"540901",39,28,6.29,"CZ020B"
"540901",40,1,0.22,"CZ020B"
"540935",1,4,1.38,"CZ020B"
"540935",3,1,0.35,"CZ020B"
"540935",5,35,12.11,"CZ020B"
"540935",6,4,1.38,"CZ020B"
"540935",7,11,3.81,"CZ020B"
"540935",8,1,0.35,"CZ020B"
"540935",9,32,11.07,"CZ020B"
"540935",10,3,1.04,"CZ020B"
"540935",11,2,0.69,"CZ020B"
"540935",12,5,1.73,"CZ020B"
"540935",19,2,0.69,"CZ020B"
